Rohm	Chemtura	0.2707520817795435
Valero Energy	AGL Energy	0.12554540774095344
Shanghai Electric Group	Shanghai Material Trading	0.10246019317790102
Graham Holdings	Oji Holdings	0.10216731794589276
Nielsen Holdings	CF Industries Holdings	0.14411953456869214
Everbright Securities	China Merchants Securities	0.40745089540635665
Joyo Bank	China Merchants Bank	0.3781299080344893
Archer Daniels Midland	Williams Cos	0.17322314493932986
DVB Bank	Keiyo Bank	0.25144274588237925
Commercial International Bank	Chongqing Rural Bank	0.12540973748009943
PotashCorp	Agrium	0.33384119138044316
Huaxia Bank	China Merchants Bank	0.5309602088603197
Posco	NMDC	0.21725418747268935
China Merchants Holdings	NKSJ Holdings	0.10267006791148117
Baker Hughes	Pearson	0.2996047668003955
T Rowe Price	Morgan Stanley	0.1287126641997106
Alpha Bank	Shizuoka Bank	0.12661475553046148
AECOM Technology	BOE Technology Group	0.10250938563468785
American Electric	Korea Electric Power	0.2927124378713848
China CNR	Jiangxi Copper	0.17943162869454427
New World Development	World Fuel Services	0.10133652454644904
CenterPoint Energy	NextEra Energy	0.15398851367524224
Noble Group	AIA Group	0.12405144625585168
Kroger	Walgreens Boots Alliance	0.13359106593033368
ARM Holdings	Agile Property Holdings	0.18186624376291002
Noble Group	Compass Group	0.15378851365199966
WH Group	JB Financial Group	0.1775845251454403
Grupo Bimbo	Grupo Televisa	0.2299064965540817
Chinatrust Financial	Iyo Bank	0.10105969490850576
Indian Overseas Bank	Commonwealth Bank	0.13464241137811922
SJM Holdings	Nomura Holdings	0.13994895851617112
Orix	Rakuten	0.22833670958731528
Mercantil Servicios	Grupo Inbursa	0.25066527351032064
Shanghai Commercial & Savings Bank	Musashino Bank	0.1260398608515268
Brother Industries	Polaris Industries	0.1315641662068982
Commonwealth Bank	Punjab National Bank	0.18215285096936942
Emerson Electric	Kyushu Electric Power	0.15789187882954334
Sany Heavy Industry	Fuji Heavy Industries	0.10353715304204397
Duke Energy	DTE Energy	0.10301759489476559
China Coal Energy	China Resources Land	0.19649790451989196
Axis Bank	Alpha Bank	0.20456312417095068
Telekom Indonesia	Bank Rakyat Indonesia	0.1555747614708422
Honeywell International	American International Group	0.18964540161966473
RSA Insurance Group	LIG Insurance	0.10308392563878979
Kaisa Group Holdings	Nomura Holdings	0.14415919768233484
Kobe Steel	US Steel	0.2715936740734704
Oceanwide Holdings	Asahi Group Holdings	0.3146248649007275
China Oilfield Services	China Resources Land	0.10031329104153587
Weichai Power	Power Finance	0.18146449759173647
Telenor	Turkcell	0.14958014613884865
Alpha Bank	Chugoku Bank	0.1791045029332779
Mitsubishi Electric	Mazda Motor	0.13437736614861612
Financial Street Holdings	BS Financial Group	0.17180346653147957
Zurich Insurance Group	Catlin Group	0.10572032863930501
CGI Group	KB Financial Group	0.18073040711537638
BMCE Bank	TD Bank Group	0.12532670654207964
Hunan Valin Steel	JSW Steel	0.22258435583113198
Nippon Steel Trading	Mitsui Engineering & Shipbuilding	0.1817842001373173
KB Financial Group	Discover Financial Services	0.12723939821440236
ENN Energy Holdings	EP Energy	0.15731377069456462
China Minsheng Banking	Yuanta Financial Holding	0.12401082030168271
Sojitz	Hanwa	0.1535581763997978
Wilmar International	Fosun International	0.10077981475366117
Sumitomo Realty	Century Tokyo Leasing	0.15105552408735506
Axis Bank	Shizuoka Bank	0.25501873085777177
Suruga Bank	China Construction Bank	0.15429841361737673
China Cosco Holdings	Citic Pacific	0.10202598978940773
Calpine	Exelon	0.1530248919705785
Takeda Pharmaceutical	Regeneron Pharmaceuticals	0.10464462357073978
Japan Exchange Group	Japan Securities	0.23093092048113176
National Australia Bank	National Commercial Bank	0.3281124091365074
Google	Yahoo	0.41618911670355113
Fujifilm Holdings	Nomura Holdings	0.13807795392820527
Oceanwide Holdings	Oji Holdings	0.22433584998360118
Home Depot	Office Depot	0.4086353268203822
Dow Chemical	Eastman Chemical	0.2734161815623387
Rohm	Celanese	0.2493527875969294
Recruit Holdings	Agile Property Holdings	0.13662452953321788
Heineken Holding	Carlsberg	0.16832538493129368
Indian Bank	HDFC Bank	0.328525351653081
CRH	Holcim	0.17447104444315273
Mitsubishi Chemical	Tosoh	0.303897090051839
Latam Airlines	American Airlines Group	0.15487781616225302
J Sainsbury	Dixons Carphone	0.15253338608436437
Valero Energy	Petronas Gas	0.10323507154878717
Imperial Tobacco Group	BOE Technology Group	0.10709680611731846
Asahi Group Holdings	Phoenix Group Holdings	0.16829292928204248
DVB Bank	Danske Bank	0.1275884754940212
China Yangtze Power	SDIC Power Holdings	0.17982936721275436
Sabanci Holding	Garanti Bank	0.14866336926384915
China Merchants Securities	China Merchants Holdings	0.3065491912608462
Takeda Pharmaceutical	Merck	0.15426796270907925
Intouch Holdings	CIMB Group Holdings	0.1176125497172592
Mitsubishi Materials	Nippon Steel & Sumitomo Metal	0.18135967713434856
NextEra Energy	Peabody Energy	0.23452978349030648
Abu Dhabi Commercial Bank	Arab Bank	0.23234107720532296
Bank Hapoalim	FIBI Holdings	0.23326400768471334
Shanghai Industrial Holdings	China National Materials	0.12511009682099417
Higo Bank	Syndicate Bank	0.17691393815357698
Millicom International	International Airlines	0.1255864378715904
CenterPoint Energy	Electric Power Development	0.10433661604645778
Commercial International Bank	United Overseas Bank	0.17911478083310856
HSBC Holdings	Nomura Holdings	0.21082239852376794
ConocoPhillips	Occidental Petroleum	0.22438711656059676
Pinnacle West	North Pacific Bank	0.19448406342054883
Kawasaki Kisen Kaisha	Tokyu Fudosan	0.10296306658458637
FBN Holdings	Intouch Holdings	0.1706366363904303
Ezdan Holding Group	Savola Group	0.29942256094908315
Kirin Holdings	CLP Holdings	0.2207500947913562
Shinhan Financial Group	Principal Financial Group	0.10192911239641823
Aareal Bank	Danske Bank	0.20496515497423026
Svenska Handelsbanken	Jyske Bank	0.15549928647433686
Sumitomo Mitsui Trust	Sumitomo Rubber	0.18050695445601428
Givaudan	Novozymes	0.10357363835173179
Mylan	Hospira	0.13105166031446217
China Taiping Insurance	China National Chemical	0.14446783398891883
Deutsche Bank	Danske Bank	0.1535544901013438
Public Service Enterprise Group	United Parcel Service	0.1976400586035616
Axis Bank	Blom Bank	0.23451993434934204
Henkel	Evonik	0.2060633926148121
Delek Group	FIBI Holdings	0.284748578617163
KPN	Telenor	0.10848259873233675
Nanto Bank	Standard Bank Group	0.2013699437866653
Samba Financial Group	Voya Financial	0.1250206434230184
Chugoku Bank	Mizuho Financial	0.12476333902926892
Harris	Jones Lang LaSalle Inc.	0.3141506215720641
Spectra Energy	NRG Energy	0.2669109825335482
Guosen Securities	Huatai Securities	0.5334676577230142
Nanto Bank	Siam Commercial Bank	0.2808186081051227
Sempra Energy	Devon Energy	0.18044781959386694
National Commercial Bank	TD Bank Group	0.17884962848120045
Resona Holdings	Yamato Holdings	0.23734782663258755
Procter & Gamble	Clorox	0.12225134605637142
Kao Corp	SMC Corp	0.1701565346924474
Public Bank	Union National Bank	0.2785453753731594
Huaneng Power International	Tokyo Electric Power	0.2088644549472581
Banco De Venezuela	Banco Continental	0.19544556200105276
Joyo Bank	Iyo Bank	0.2856325769590481
JX Holdings	Hengan International Group	0.18227204519692378
Harbin Bank	Alpha Bank	0.10086675067369714
Babcock International Group	Belle International Holdings	0.2059894230009585
Riyad Bank	Alinma Bank	0.4059505039706691
Principal Financial Group	HRG Group	0.12650231431670356
Deutsche Boerse	Deutsche Lufthansa	0.5560503273147521
Synovus Financial	SunTrust Banks	0.182048422879008
Balfour Beatty	Pearson	0.2812763263317443
Mitsubishi Motors	Honda Motor	0.3335826236688668
Hiroshima Bank	Kagoshima Bank	0.20941674463194931
Brightoil Petroleum	Hellenic Petroleum	0.1608824985305498
Scripps Networks Interactive	Liberty Interactive	0.10733541416168532
Kerry Properties	American Realty Capital Properties	0.20687092613492955
CF Industries Holdings	Belle International Holdings	0.1413630696989217
China International Marine	China Fortune Land Development	0.1069489360271818
Kiyo Bank	Laurentian Bank	0.1758564196005268
QBE Insurance Group	Generali Group	0.10294966510631265
Microchip Technology	Freescale Semiconductor	0.10706594076442351
AXA Group	AIA Group	0.12412992447266967
Chongqing Rural Bank	Keiyo Bank	0.12831725670734517
China Hongqiao Group	Shenzhen Overseas	0.24226047995488434
FleetCor Technologies	Motorola Solutions	0.10684483834062662
LG Corp	Samsung SDS	0.15607212397183098
Shanghai Electric Group	Oceanwide Holdings	0.10014434665040717
Grupo Elektra	Grupo Carso	0.332798588831324
Industrial Securities	Orient Securities	0.15700525413040145
Tencent Holdings	AerCap Holdings	0.1678176161727218
Ambac Financial Group	Hana Financial Group	0.12420449731271448
SVB Financial Group	Voya Financial	0.1290696995323237
Synovus Financial	Zions Bancorp	0.17325977384435232
Inchcape	Bunzl	0.1257916717935292
Cattolica Assicurazioni	Generali Group	0.21056268262015446
First Republic Bank	First Gulf Bank	0.22773744805310897
DVB Bank	Piraeus Bank	0.1250505438264925
EFG Eurobank Ergasias	Raiffeisen Bank International	0.15105296674003588
Mashreq Bank	Doha Bank	0.34469044814562594
SL Green Realty	JB Financial Group	0.1031818036883006
Willis Group Holdings	Crown Holdings	0.14752258821615208
Amgen	Biogen Idec	0.34348743411416466
CNH Industrial	AGCO	0.18554009024024976
Tech Mahindra	Mahindra & Mahindra	0.4886817173492808
Principal Financial Group	Fukuoka Financial Group	0.10076210934915132
Resona Holdings	Sumitomo Mitsui Financial	0.17852053050389644
Reliance Industries	Bharat Heavy Electricals	0.10033260681157989
Oji Holdings	Midea Group Co. Ltd.	0.1980464248524144
China Cosco Holdings	China CNR	0.12488069345128096
Industrivarden	Kinnevik	0.12939292097910468
China Merchants Holdings	Shimao Property Holdings	0.12624229928624006
China State Construction Engineering	China Shipbuilding Industry	0.10301901516216991
Iberdrola	EDF	0.10208921514496656
LyondellBasell Industries	Brenntag	0.12021566783533591
Shiga Bank	Gunma Bank	0.2331834627169059
Alpha Bank	Erste Group Bank	0.10350217473631554
Public Power	Tokyo Electric Power	0.4080602477459151
Ageas	Scor	0.18852842164238787
Zimmer Holdings	Nomura Holdings	0.11456972933052785
China Merchants Property	China Shipbuilding Industry	0.10637738642126277
Power Assets Holdings	Belle International Holdings	0.10890276780367826
Philip Morris International	Morgan Stanley	0.10680661822029602
China Yangtze Power	Shenzhen Overseas	0.10083698914141964
Insurance Australia Group	SVB Financial Group	0.10055802312954723
EasyJet	Ryanair Holdings	0.43992217760526464
Asustek Computer	Quanta Computer	0.38445950456725336
Recruit Holdings	Fujifilm Holdings	0.16795111525523396
EP Energy	PBF Energy	0.20714034504657614
Olympus	Ricoh	0.11382783954465141
Balfour Beatty	Morgan Stanley	0.1038728484481503
Attijariwafa Bank	Aareal Bank	0.17617849252504086
ICBC	China Merchants Bank	0.15748918926758307
Isetan Mitsukoshi Holdings	Tokyu	0.38766378410540925
Zions Bancorp	SunTrust Banks	0.10189762089495683
Alaska Air Group	Delta Air Lines	0.15368522330727996
Samsung Fire & Marine	Tiffany & Co.	0.10749386827742281
Linear Technology	Applied Materials	0.10066392409145589
Transneft	MOL Hungarian Oil	0.10147385020407607
Shizuoka Bank	Keiyo Bank	0.15064579968185612
ConAgra Foods	Sysco	0.1570567557205863
Ramsay Health Care	WellCare Health Plans	0.16464588862157
Guangdong Investment	Huatai Securities	0.12285770901747892
Huaxia Bank	Alpha Bank	0.10281911717792742
Intouch Holdings	Oji Holdings	0.12286648346898563
Suruga Bank	Shanghai Commercial & Savings Bank	0.20104757109912239
Financial Street Holdings	Ally Financial	0.15244824199802268
Prudential	Aviva	0.23339622089640746
China Everbright Bank	China Development Financial	0.1508439138751809
Kajima	Tokyu Fudosan	0.19634433029293094
Toho Bank	Chugoku Bank	0.43987361789983465
Sunac China Holdings	Midea Group Co. Ltd.	0.1749255123530355
Dassault Aviation	Zodiac Aerospace	0.1567838523315122
Shizuoka Bank	Aozora Bank	0.15644736864036168
Diageo	Pernod Ricard	0.18322373304764078
Murata Manufacturing	Mitsubishi Materials	0.22610315016743965
Industrial Alliance Insurance	Legal & General Group	0.10352353823326894
Ashikaga Holdings	China Cosco Holdings	0.10640053155039997
Ogaki Kyoritsu Bank	Yamanashi Chuo Bank	0.35799420813254695
Hertz Global Holdings	Hopson Development Holdings	0.17816210593475285
Xinhu Zhongbao	China Longyuan Power	0.12258417057799798
CLP Holdings	Longfor Properties	0.12561208529808357
SJM Holdings	AerCap Holdings	0.14348335012959368
Salesforce.com	SAP	0.1370891667705103
Public Power	Chugoku Electric Power	0.4351405786845962
Emerson Electric	Hokkaido Electric Power	0.18198906003589158
Kawasaki Heavy Industries	Hyundai Heavy Industries	0.13653895205215083
Anadarko Petroleum	Marathon Petroleum	0.1551890907551464
Kawasaki Heavy Industries	Daikin Industries	0.23855224037467915
Neste Oil	Motor Oil	0.1991948089992247
China Merchants Holdings	Hengan International Group	0.17356332204859715
Helmerich & Payne	Johnson Controls	0.12479187123272596
Yamada Denki	Aisin Seiki	0.10086984599889283
Lenovo Group	Phoenix Group Holdings	0.11948389323952813
Hokkaido Electric Power	Chugoku Electric Power	0.7223621765401252
Kubota	Shimizu	0.12844310283866803
Noble Group	TransDigm Group	0.10249948054455064
Oceanwide Holdings	Midea Group Co. Ltd.	0.28629968744390355
NRG Energy	AES	0.15578332825728838
Phoenix Group Holdings	Belle International Holdings	0.19683317294652578
UCO Bank	First Gulf Bank	0.20740497637115748
UCO Bank	Industrial Bank	0.20663953809065375
Tencent Holdings	Greentown China Holdings	0.2335587078053328
China Construction Bank	China Citic Bank	0.37980435638480714
McKesson	Humana	0.13477849917247262
Essilor International	Tyco International	0.1588368289253105
Datang International Power	Hokkaido Electric Power	0.21537647691233588
American Airlines Group	International Airlines	0.33339632369832334
Babcock International Group	TransDigm Group	0.10664669328320736
Raiffeisen Bank International	United Overseas Bank	0.10152698788749419
RMB Holdings	FIBI Holdings	0.1138084747279142
PTT Global Chemical	Westlake Chemical	0.10911128016194614
Gas Natural Fenosa	Iberdrola	0.13074677536279636
Aflac	Allstate	0.12728806785913727
American Financial Group	Affiliated Managers Group	0.10271079948339139
Discover Financial Services	PNC Financial Services	0.3548592642212029
Canadian Natural Resources	First Quantum Minerals	0.12533172732683212
Hyundai Heavy Industries	Mitsubishi Heavy Industries	0.33536976661767554
Sany Heavy Industry	Mitsubishi Heavy Industries	0.10712249526581978
Alpha Bank	TMB Bank	0.10243672638015389
Inchcape	Ashtead Group	0.10309052957206447
China Resources Power	Chugoku Electric Power	0.16017040122916348
Calpine	NRG Energy	0.21066607525023934
PBF Energy	AGL Energy	0.10443801115023624
Cosmo Oil	Woodside Petroleum	0.1336576970208826
Softbank	Kyocera	0.12541517756978543
Axis Bank	Canara Bank	0.22827303493154574
EOG Resources	AGL Resources	0.12537236989671888
Motor Oil	Murphy Oil	0.18186679383258264
Sumitomo Electric	Kyushu Electric Power	0.2401098664317436
LG Corp	Hanwha Corp	0.13726298879883725
China Construction Bank	Citic Securities	0.12385512070270736
Samba Financial Group	Principal Financial Group	0.38206085249857213
Charter Communications	Shaw Communications	0.3168928490857907
Goldin Financial Holdings	Hertz Global Holdings	0.1028686227778991
KT Corp	SK Telecom	0.1531182139877487
Zurich Insurance Group	Samsung Life Insurance	0.2011592189221684
CenterPoint Energy	Exelon	0.1484772246550805
Belle International Holdings	Agile Property Holdings	0.21509717355562036
Recruit Holdings	Ashikaga Holdings	0.1353042221965872
ARM Holdings	WPG Holdings	0.19493980355270815
Kaisa Group Holdings	Sunac China Holdings	0.12802755784518005
DVB Bank	Blom Bank	0.280936910247163
China Merchants Holdings	Beijing Enterprises	0.12488817940490868
China Taiping Insurance	Shanghai Pharmaceuticals	0.1000653022988959
West Japan Railway	Bank Central Asia	0.15557087211254544
Toyota Motor	Mitsubishi Estate	0.10397314680290212
Resona Holdings	Yuanta Financial Holding	0.10014319655968613
Formosa Petrochemical	Formosa Plastics	0.15724470541192592
Gansu Jiu Steel Group Hongxing Iron & Steel	Hebei Iron & Steel	0.5298348658862198
Financial Street Holdings	CNO Financial Group	0.12514884614108063
Mazda Motor	KIA Motors	0.13087758050779835
Commercial International Bank	Syndicate Bank	0.20181678808217018
China National Chemical	China International Marine	0.1773760609901919
Iberdrola	GDF SUEZ	0.12234748728027707
Higo Bank	Kagoshima Bank	0.2571199453057633
Qantas Airways	Turkish Airlines	0.10620500178447072
Industrial Bank	Toho Bank	0.17851793035607857
BOE Technology Group	Compass Group	0.1775766512834946
Meritz Financial Group	Cathay Financial	0.17662768930637895
Severstal	Alrosa	0.16902749110889181
Qatar National Bank	First Gulf Bank	0.23206675400196106
DVB Bank	TD Bank Group	0.2282989501863556
Commercial International Bank	Commonwealth Bank	0.17656033933040816
Toshiba	Konica Minolta	0.10230963223893819
Chiba Bank	Musashino Bank	0.4708200932415997
WPG Holdings	Intouch Holdings	0.12228445903652209
Catlin Group	AIA Group	0.2511660421858544
Waters	Pearson	0.2303236347891387
Doha Bank	Public Bank	0.12794999366331777
Commercial International Bank	Joyo Bank	0.1297315308333448
JX Holdings	Guangzhou Automobile Group Co. Ltd.	0.17571169543667503
Chubu Electric Power	Korea Electric Power	0.7187862673117793
NetApp	VMware	0.28440022119621505
Kajima	Daito Trust Construction	0.12863806853685378
Mashreq Bank	Riyad Bank	0.3243833404804578
Joyo Bank	Shanghai Commercial & Savings Bank	0.22724704312766547
Health Net	Cardinal Health	0.3701246632175806
SDIC Power Holdings	Hokkaido Electric Power	0.15870233016243854
Raiffeisen Bank International	Burgan Bank	0.10142790257760141
BMCE Bank	Erste Group Bank	0.12571429348330693
Nissan Motor	Motor Oil	0.13511662179855494
Hankyu Hanshin Holdings	Meiji Holdings	0.14894821738623942
Imperial Tobacco Group	JB Financial Group	0.12759918283310698
Anadarko Petroleum	ConocoPhillips	0.2633962655679881
Home Depot	Old Mutual	0.1776668765040747
Baoshan Iron & Steel	Angang Steel	0.32009566002719886
PTT Global Chemical	Dow Chemical	0.13298310435505187
Nissan Motor	Advance Auto Parts	0.1085806408756044
Penske Automotive	TRW Automotive Holdings	0.10675284974773637
Universal Health	Community Health Sys	0.3584337669331668
Oil Search	Neste Oil	0.10094583283081592
Chiba Bank	Ogaki Kyoritsu Bank	0.11212296029796752
CVS Health	Health Care REIT	0.14907029987925235
Hertz Global Holdings	Axis Capital Holdings	0.1267394234629659
Willis Group Holdings	AIA Group	0.18600203479586452
Phoenix Group Holdings	Midea Group Co. Ltd.	0.1575484211352434
TDC	Teliasonera	0.1554324990545213
Banco BPI	Banco Comercial Portugues	0.12960275261893453
Weichai Power	China Shenhua Energy	0.15195420564026127
Shanghai Electric Group	Huadian Power International	0.15110223858285024
Huadian Power International	TBEA	0.14814316934225719
Gecina	Eiffage	0.16071475520082873
Guangdong Electric Power	General Electric	0.16257753189033336
Suncor Energy	Spectra Energy	0.1019444746544596
Regions Financial	Principal Financial Group	0.12598844664687178
Mitsui Fudosan	Marubeni	0.337884518391579
Interactive Brokers Group	Agile Property Holdings	0.1251159605877072
Brightoil Petroleum	Occidental Petroleum	0.2082821977849174
DVB Bank	Gunma Bank	0.25369586432393104
McCormick & Co	Marsh & McLennan	0.19754814166631385
Indian Bank	Union National Bank	0.25635138301137983
AmTrust Financial Services	PNC Financial Services	0.45745615236239867
AmBank Group	RHB Capital	0.3546059530556385
Zenith Bank	Corporation Bank	0.331922105160234
China Merchants Holdings	SK Holdings	0.1262451156649649
Husky Energy	Cimarex Energy	0.1497314119685892
Pirelli & C	Seven & I Holdings	0.13467253858998932
Shanghai International Port	Shenzhen Overseas	0.21443310367328303
Genworth Financial	Discover Financial Services	0.12327772636713422
Cenovus Energy	Suncor Energy	0.45770495421698576
Kobe Steel	Sojitz	0.1019650726312161
China Construction Bank	China Merchants Holdings	0.1760284058207958
Public Bank	TD Bank Group	0.18071075420326513
Shanghai Material Trading	Shanghai Pharmaceuticals	0.1548225326682319
Tyco International	Baxter International	0.24733561391943015
Carrefour	Delhaize Group	0.20078060524054883
IKB Deutsche	Deutsche Telekom	0.3050592672845962
Baidu	Netease	0.3290865681319686
Daiwa House Industry	Kuwait Finance House	0.17400829178982
Tatneft	LukOil	0.33747440404166656
Ageas	Vienna Insurance Group	0.17624489414843525
China Railway Group	China Fortune Land Development	0.10212562708891464
Noble Energy	Devon Energy	0.2073738567478199
Sempra Energy	NextEra Energy	0.363079924297108
Renesas Electronics	Infineon Technologies	0.1265413426436913
FBN Holdings	JX Holdings	0.19594508510044606
Dai Nippon Printing	Senshu Ikeda Holdings	0.12722293137415108
Steinhoff International	American International Group	0.2115105032362467
Tatneft	MOL Hungarian Oil	0.13018484357924637
Land Securities Group	Midea Group Co. Ltd.	0.10124057631662949
Alinma Bank	Saudi Investment Bank	0.5071618703321082
TDK	Konica Minolta	0.10001075232081688
XL Group	HRG Group	0.14739207899117038
FBN Holdings	Phoenix Group Holdings	0.11987180948401743
Commonwealth Bank	Gunma Bank	0.12618811999841328
Cigna	Centene	0.23287941396873257
Ashikaga Holdings	Fukuoka Financial Group	0.17258163905235935
GD Power Development	Kyushu Electric Power	0.23679054104251976
Mitsubishi Chemical	Mitsui Fudosan	0.12388757274407701
Evraz Group	Novolipetsk Steel	0.20900099784992293
Datang International Power	Huadian Power International	0.7863885921388285
Citigroup	JPMorgan Chase	0.3015764738331366
JX Holdings	CF Industries Holdings	0.16629020009117831
Xinhu Zhongbao	China Resources Land	0.12408371324710586
Mitsubishi Corp	Sumitomo Rubber	0.12188207451371887
MMI Holdings	Shimao Property Holdings	0.11338940921510766
Oceanwide Holdings	JG Summit Holdings	0.11487864691939254
Kansai Electric Power	Huadian Power International	0.26297560273608156
Daewoo Securities	Hyosung	0.1794471736990633
Showa Shell Sekiyu	Marubeni	0.16716840760243593
Gansu Jiu Steel Group Hongxing Iron & Steel	Wuhan Iron & Steel	0.5289814710706048
Hyundai Motor	Mitsubishi Motors	0.2487634388997528
National Australia Bank	Standard Bank Group	0.124279382468542
AstraZeneca	GlaxoSmithKline	0.5300832884372639
China National Chemical	China Railway Construction	0.10484954367677088
Power Assets Holdings	SDIC Power Holdings	0.2802738454864503
Industrial Securities	BOE Technology Group	0.10474174488070616
Kobe Steel	Sumitomo Rubber	0.12993455213080038
LIG Insurance	Dongbu Insurance	0.3862404040892206
SVB Financial Group	CNO Financial Group	0.23042911673093766
Bank Mandiri	Maybank	0.2023968526769504
Everbright Securities	Huaxia Bank	0.17794370699297354
Qantas Airways	Cathay Pacific Airways	0.26391916197340254
Shanghai Electric Group	China Merchants Holdings	0.19644949707635725
Roper Industries	Brother Industries	0.10225282583868277
Celgene	Actelion	0.20033285636537423
Burgan Bank	Public Bank	0.12808675026876465
JX Holdings	Agile Property Holdings	0.17931461471483653
SK Holdings	Oji Holdings	0.26682272999546097
Recruit Holdings	GS Holdings	0.21823128080438328
JSW Steel	Tata Steel	0.3156066197199569
First Republic Bank	Republic Services	0.21642878071329766
Commercial International Bank	Toho Bank	0.10241742077321994
AutoZone	Fastenal	0.22438585379918757
Vornado Realty	Realty Income	0.1090324549889825
Bank Muscat	Alinma Bank	0.4086476817459834
Siam Commercial Bank	Gunma Bank	0.12906266723469903
Tyco International	Belle International Holdings	0.12956114902539712
Alinma Bank	Qatar National Bank	0.41516685842904716
Hyosung	Posco	0.14889934805899302
First Citizens BancShares	First Niagara Financial	0.12689228357783072
Volkswagen Group	Nissan Motor	0.12290638217453376
Tokio Marine Holdings	Nomura Holdings	0.12407285268748164
Zenith Bank	First Citizens BancShares	0.10118612089366974
American Realty Capital Properties	Longfor Properties	0.12533618715520645
Zijin Mining Group	Jiangxi Copper	0.12742073604161408
Huaxia Bank	Fubon Financial	0.1722936958684169
Inner Mongolia Baotou Steel	Hebei Iron & Steel	0.1550137194791676
Sun Hung Kai Properties	Chow Tai Fook Jewellery	0.15286670638786845
Alpha Bank	Nanto Bank	0.22893262695549857
Murphy USA	Cummins	0.15156914394893728
Recruit Holdings	RMB Holdings	0.1253674281065227
Banco Davivienda	Itaú Unibanco Holding	0.1232024482615725
JFE Holdings	SK Holdings	0.11038812943206223
Nielsen Holdings	NKSJ Holdings	0.13699491064252572
Saudi Hollandi Bank	Ahli United Bank	0.16965777834303283
Shanghai Electric Group	Fosun International	0.15274053836459972
Zenith Bank	National Australia Bank	0.14995807810406356
KIA Motors	Tesla Motors	0.1500011125786799
China Railway Group	China Eastern Airlines	0.16075941081474945
Dalian Wanda Commercial Properties	China Merchants Property	0.10255442552773145
Lanxess	Salzgitter	0.1301222932049255
Cameron International	Baxter International	0.16217302017934987
Credicorp	Bancolombia	0.33597697645520774
Oji Holdings	Alfresa Holdings	0.31860173513742884
BMCE Bank	DVB Bank	0.17854533517259488
Isbank	Sabanci Holding	0.22397759318497207
NKSJ Holdings	Agile Property Holdings	0.10508034126736268
Lenovo Group	KB Financial Group	0.12802285199956032
KB Financial Group	Financial Street Holdings	0.10295210561719056
Taisei	Mitsui Fudosan	0.17501679822696264
Greentown China Holdings	AerCap Holdings	0.10803196489427776
Mechel	Norilsk Nickel	0.10725925261453481
Singapore Airlines	Hainan Airlines	0.3786216284188152
Hon Hai Precision	Hang Lung Group	0.10026206779362151
Nippon Yusen	Asahi Kasei	0.25188460270852836
Jyske Bank	BMCE Bank	0.15168210606745142
Teck Resources	QEP Resources	0.10144175491482478
Abu Dhabi Commercial Bank	Al Rajhi Bank	0.1772342983746016
Amphenol	Ametek	0.10015725416048872
Novatek	Rosneft	0.48228952413283904
Datang International Power	Kyushu Electric Power	0.21347613368705146
Kinder Morgan	Johnson Matthey	0.1280729312036211
Attijariwafa Bank	Abu Dhabi Commercial Bank	0.23156519935399525
Aeon	Lotte Shopping	0.148442312876532
Ultrapar Participacoes	Metalurgica Gerdau	0.12269295857231573
PBF Energy	Noble Energy	0.2557155853545565
Public Bank	Kiyo Bank	0.1542548895611828
Allahabad Bank	Andhra Bank	0.8098261922342683
Oceanwide Holdings	Agile Property Holdings	0.23687197997450446
Harman International	Edison International	0.29480574407549537
Hyosung	Hyundai Mobis	0.22136454082414225
T Rowe Price	Johnson & Johnson	0.15497810870016124
Itochu	Sumitomo Mitsui Trust	0.5448027489444034
Commercial International Bank	Alpha Bank	0.15487729324926788
Glencore International	Tyco International	0.1297331512032761
Weichai Power	Kyushu Electric Power	0.1889493325836837
Oceanwide Holdings	Meiji Holdings	0.2672324182552975
Resona Holdings	Aozora Bank	0.26454643132841715
Ashikaga Holdings	Taishin Financial Holdings	0.13022880052169677
Haitong Securities	Guosen Securities	0.4621940153677285
Sumitomo Realty	Yamato Holdings	0.1266510794837742
KeyCorp	Cincinnati Financial	0.11250173680417642
Zijin Mining Group	Yanzhou Coal Mining	0.17579103776576166
China Railway Group	Daqin Railway	0.10385632670269673
Steinhoff International	Weatherford International	0.19640911087675994
Bangkok Bank	Nanto Bank	0.10102730764267435
CSN	Holcim	0.10097845779985982
Melco Crown Entertainment	Crown Holdings	0.21458378264537656
East Japan Railway	Central Japan Railway	0.6152206348672823
Ternium	Cantv	0.10213680036454877
China Railway Group	Guangzhou Automobile Group Co. Ltd.	0.22591755552973444
Imperial Tobacco Group	CIC Group	0.10347178440322014
J Sainsbury	Eli Lilly & Co	0.1810347873045393
Phoenix Group Holdings	Agile Property Holdings	0.21223672431960172
China Coal Energy	Dongfang Electric	0.1499258999875143
Braskem	CSN	0.1700728919129038
Showa Shell Sekiyu	Kawasaki Kisen Kaisha	0.1807707574417773
Samba Financial Group	Compass Group	0.2345012147092734
Amgen	Astellas Pharma	0.128193153376033
Commonwealth Bank	Kagoshima Bank	0.17265028654707326
Taiwan Semiconductor	Wistron	0.11990143297975482
IOI Group	Yamato Holdings	0.10287417779688324
JG Summit Holdings	Hopson Development Holdings	0.1325265041682734
Isuzu Motors	Tesla Motors	0.18121607635775577
Repsol YPF	Gas Natural Fenosa	0.10464058728484982
